›SensorName	Date	Timestamp	Humidity	Pressure	Temperature
PER_AIRMON_MESH1965150	19/07/2022	10:37:00	39.3	1006.9	35.8
PER_AIRMON_MESH1965150	19/07/2022	10:38:00	39.3	1007.6	35.8
PER_AIRMON_MESH1965150	19/07/2022	10:39:00	39.2	1006.5	35.9
PER_AIRMON_MESH1965150	19/07/2022	10:40:00	39.1	1006.3	36
PER_AIRMON_MESH1965150	19/07/2022	10:41:00	38.9	1006.1	36
PER_AIRMON_MESH1965150	19/07/2022	10:42:00	38.9	1007	36.1
PER_AIRMON_MESH1965150	19/07/2022	10:43:00	38.6	1007.4	36.1
PER_AIRMON_MESH1965150	19/07/2022	10:44:00	38.5	1005.8	36.1
PER_AIRMON_MESH1965150	19/07/2022	10:45:00	38.4	1005.4	36.2
PER_AIRMON_MESH1965150	19/07/2022	10:46:00	38.3	1006.1	36.2
PER_AIRMON_MESH1965150	19/07/2022	10:47:00	38.2	1005.8	36.3
PER_AIRMON_MESH1965150	19/07/2022	10:48:00	38.2	1005.6	36.3
PER_AIRMON_MESH1965150	19/07/2022	10:49:00	38.3	1005.8	36.3
PER_AIRMON_MESH1965150	19/07/2022	10:50:00	38.3	1006.3	36.3
PER_AIRMON_MESH1965150	19/07/2022	10:51:00	38.3	1005.9	36.4
PER_AIRMON_MESH1965150	19/07/2022	10:52:00	38.2	1006.3	36.4
PER_AIRMON_MESH1965150	19/07/2022	10:53:00	38.2	1005.3	36.4
PER_AIRMON_MESH1965150	19/07/2022	10:54:00	38.2	1005.2	36.4
PER_AIRMON_MESH1965150	19/07/2022	10:55:00	38.1	1005.4	36.4
PER_AIRMON_MESH1965150	19/07/2022	10:56:00	38.1	1005.8	36.5
PER_AIRMON_MESH1965150	19/07/2022	10:57:00	38	1005.9	36.5
PER_AIRMON_MESH1965150	19/07/2022	10:58:00	38	1006.5	36.5
PER_AIRMON_MESH1965150	19/07/2022	10:59:00	37.9	1006.5	36.5
PER_AIRMON_MESH1965150	19/07/2022	11:00:00	38.1	1005.8	36.5
PER_AIRMON_MESH1965150	19/07/2022	11:01:00	38.1	1005.5	36.5
PER_AIRMON_MESH1965150	19/07/2022	11:02:00	39	1005.7	36.6
PER_AIRMON_MESH1965150	19/07/2022	11:03:00	38.2	1006.4	36.6
PER_AIRMON_MESH1965150	19/07/2022	11:04:00	38	1006	36.6
PER_AIRMON_MESH1965150	19/07/2022	11:05:00	37.9	1005.7	36.7
PER_AIRMON_MESH1965150	19/07/2022	11:06:00	37.9	1006	36.7
PER_AIRMON_MESH1965150	19/07/2022	11:07:00	37.9	1005.9	36.7
PER_AIRMON_MESH1965150	19/07/2022	11:08:00	38	1005.8	36.7
PER_AIRMON_MESH1965150	19/07/2022	11:09:00	38	1006.1	36.7
PER_AIRMON_MESH1965150	19/07/2022	11:10:00	38.1	1006.1	36.8
PER_AIRMON_MESH1965150	19/07/2022	11:11:00	38.1	1005.9	36.8
PER_AIRMON_MESH1965150	19/07/2022	11:12:00	38	1006.2	36.8
PER_AIRMON_MESH1965150	19/07/2022	11:13:00	38	1006.1	36.8
PER_AIRMON_MESH1965150	19/07/2022	11:14:00	37.9	1006.1	36.9
PER_AIRMON_MESH1965150	19/07/2022	11:15:00	37.9	1005.8	36.9
PER_AIRMON_MESH1965150	19/07/2022	11:16:00	37.9	1005.8	36.9
PER_AIRMON_MESH1965150	19/07/2022	11:17:00	37.8	1007	36.9
PER_AIRMON_MESH1965150	19/07/2022	11:18:00	37.7	1006.5	37
PER_AIRMON_MESH1965150	19/07/2022	11:19:00	37.7	1006.9	37
PER_AIRMON_MESH1965150	19/07/2022	11:20:00	37.7	1006.4	37
PER_AIRMON_MESH1965150	19/07/2022	11:21:00	37.7	1006.6	37
PER_AIRMON_MESH1965150	19/07/2022	11:22:00	37.6	1006.6	37.1
PER_AIRMON_MESH1965150	19/07/2022	11:23:00	37.6	1006.2	37.1
PER_AIRMON_MESH1965150	19/07/2022	11:24:00	37.6	1005.8	37.1
PER_AIRMON_MESH1965150	19/07/2022	11:25:00	37.6	1006.5	37.1
PER_AIRMON_MESH1965150	19/07/2022	11:26:00	37.6	1006.3	37.2
PER_AIRMON_MESH1965150	19/07/2022	11:27:00	37.5	1007	37.2
PER_AIRMON_MESH1965150	19/07/2022	11:28:00	37.5	1005.9	37.2
PER_AIRMON_MESH1965150	19/07/2022	11:29:00	37.4	1006.6	37.2
PER_AIRMON_MESH1965150	19/07/2022	11:30:00	37.5	1005.6	37.3
PER_AIRMON_MESH1965150	19/07/2022	11:31:00	37.9	1006	37.3
PER_AIRMON_MESH1965150	19/07/2022	11:32:00	38.1	1005.6	37.3
PER_AIRMON_MESH1965150	19/07/2022	11:33:00	37.6	1006.3	37.3
PER_AIRMON_MESH1965150	19/07/2022	11:34:00	37.5	1005.7	37.3
PER_AIRMON_MESH1965150	19/07/2022	11:35:00	37.4	1005.9	37.4
PER_AIRMON_MESH1965150	19/07/2022	11:36:00	37.4	1005.7	37.4
PER_AIRMON_MESH1965150	19/07/2022	11:37:00	37.5	1005.9	37.4
PER_AIRMON_MESH1965150	19/07/2022	11:38:00	37.6	1006	37.5
PER_AIRMON_MESH1965150	19/07/2022	11:39:00	37.6	1006.1	37.5
PER_AIRMON_MESH1965150	19/07/2022	11:40:00	37.6	1006	37.5
PER_AIRMON_MESH1965150	19/07/2022	11:41:00	37.5	1005.2	37.5
PER_AIRMON_MESH1965150	19/07/2022	11:42:00	37.5	1005.9	37.5
PER_AIRMON_MESH1965150	19/07/2022	11:43:00	37.6	1005.6	37.5
PER_AIRMON_MESH1965150	19/07/2022	11:44:00	37.6	1005.7	37.6
PER_AIRMON_MESH1965150	19/07/2022	11:45:00	37.4	1005.9	37.6
PER_AIRMON_MESH1965150	19/07/2022	11:46:00	37.5	1005.9	37.6
PER_AIRMON_MESH1965150	19/07/2022	11:47:00	37.6	1006.2	37.6
PER_AIRMON_MESH1965150	19/07/2022	11:48:00	37.7	1006.5	37.6
PER_AIRMON_MESH1965150	19/07/2022	11:49:00	37.7	1005.9	37.7
PER_AIRMON_MESH1965150	19/07/2022	11:50:00	37.7	1006.3	37.7
PER_AIRMON_MESH1965150	19/07/2022	11:51:00	37.9	1006.4	37.7
PER_AIRMON_MESH1965150	19/07/2022	11:52:00	38	1005.7	37.7
PER_AIRMON_MESH1965150	19/07/2022	11:53:00	37.9	1006	37.8
PER_AIRMON_MESH1965150	19/07/2022	11:54:00	38.1	1006.9	37.8
PER_AIRMON_MESH1965150	19/07/2022	11:55:00	38.4	1006.4	37.8
PER_AIRMON_MESH1965150	19/07/2022	11:56:00	38.2	1006.7	37.9
PER_AIRMON_MESH1965150	19/07/2022	11:57:00	38	1005.9	37.9
PER_AIRMON_MESH1965150	19/07/2022	11:58:00	37.6	1006.5	37.9
PER_AIRMON_MESH1965150	19/07/2022	11:59:00	37.5	1006.5	38
PER_AIRMON_MESH1965150	19/07/2022	12:00:00	37.5	1006.1	38
PER_AIRMON_MESH1965150	19/07/2022	12:01:00	37.8	1007.1	38.1
PER_AIRMON_MESH1965150	19/07/2022	12:02:00	38.6	1006.1	38.1
PER_AIRMON_MESH1965150	19/07/2022	12:03:00	38.5	1006	38.2
PER_AIRMON_MESH1965150	19/07/2022	12:04:00	38.5	1004.8	38.3
PER_AIRMON_MESH1965150	19/07/2022	12:05:00	37.9	1005.4	38.4
PER_AIRMON_MESH1965150	19/07/2022	12:06:00	37.3	1005.6	38.5
PER_AIRMON_MESH1965150	19/07/2022	12:07:00	37.3	1006	38.6
PER_AIRMON_MESH1965150	19/07/2022	12:08:00	37.6	1005.4	38.7
PER_AIRMON_MESH1965150	19/07/2022	12:09:00	37.6	1005.4	38.7
PER_AIRMON_MESH1965150	19/07/2022	12:10:00	37.6	1005.1	38.8
PER_AIRMON_MESH1965150	19/07/2022	12:11:00	37.7	1005.9	38.8
PER_AIRMON_MESH1965150	19/07/2022	12:12:00	37.7	1005.8	38.8
PER_AIRMON_MESH1965150	19/07/2022	12:13:00	37.7	1005.4	38.8
PER_AIRMON_MESH1965150	19/07/2022	12:14:00	37.5	1005.4	38.8
PER_AIRMON_MESH1965150	19/07/2022	12:15:00	37.5	1006	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:16:00	37.5	1005.2	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:17:00	37.4	1005.1	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:18:00	37.3	1005.3	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:19:00	37.2	1005.6	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:20:00	37.3	1006.5	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:21:00	37.3	1005.5	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:22:00	37.3	1005.3	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:23:00	37.5	1005.9	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:24:00	37.5	1005.2	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:25:00	37.6	1005.2	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:26:00	37.6	1005.5	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:27:00	37.6	1005.6	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:28:00	37.5	1005.2	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:29:00	37.4	1006.3	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:30:00	37.4	1005.5	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:31:00	37.6	1005.5	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:32:00	38.3	1005.5	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:33:00	37.5	1005.3	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:34:00	37.2	1005.2	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:35:00	37.3	1005.5	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:36:00	37.3	1005.3	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:37:00	37.5	1005.1	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:38:00	37.6	1005.3	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:39:00	37.7	1005.6	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:40:00	37.7	1005.6	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:41:00	37.8	1005.3	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:42:00	37.8	1005.1	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:43:00	37.7	1005.5	38.9
PER_AIRMON_MESH1965150	19/07/2022	12:44:00	37.7	1005.4	39
PER_AIRMON_MESH1965150	19/07/2022	12:45:00	37.9	1005.5	39
PER_AIRMON_MESH1965150	19/07/2022	12:46:00	37.7	1004.8	39
PER_AIRMON_MESH1965150	19/07/2022	12:47:00	37.5	1004.9	39.1
PER_AIRMON_MESH1965150	19/07/2022	12:48:00	37	1005.4	39.1
PER_AIRMON_MESH1965150	19/07/2022	12:49:00	36.3	1005.4	39.2
PER_AIRMON_MESH1965150	19/07/2022	12:50:00	36.1	1005.1	39.3
PER_AIRMON_MESH1965150	19/07/2022	12:51:00	36	1004.7	39.4
PER_AIRMON_MESH1965150	19/07/2022	12:52:00	36	1004.9	39.4
PER_AIRMON_MESH1965150	19/07/2022	12:53:00	36	1004.7	39.5
PER_AIRMON_MESH1965150	19/07/2022	12:54:00	35.9	1005.1	39.6
PER_AIRMON_MESH1965150	19/07/2022	12:55:00	35.5	1005.2	39.7
PER_AIRMON_MESH1965150	19/07/2022	12:56:00	35.5	1005.3	39.8
PER_AIRMON_MESH1965150	19/07/2022	12:57:00	35.4	1005.7	39.9
PER_AIRMON_MESH1965150	19/07/2022	12:58:00	35.2	1005.4	39.9
PER_AIRMON_MESH1965150	19/07/2022	12:59:00	35.3	1005.9	40
PER_AIRMON_MESH1965150	19/07/2022	13:00:00	35.4	1004.6	40.1
PER_AIRMON_MESH1965150	19/07/2022	13:01:00	35.4	1005.7	40.2
PER_AIRMON_MESH1965150	19/07/2022	13:02:00	36.6	1005.8	40.3
PER_AIRMON_MESH1965150	19/07/2022	13:03:00	34.9	1004.9	40.4
PER_AIRMON_MESH1965150	19/07/2022	13:04:00	34.3	1006	40.5
PER_AIRMON_MESH1965150	19/07/2022	13:05:00	34	1004.9	40.5
PER_AIRMON_MESH1965150	19/07/2022	13:06:00	33.9	1005.5	40.6
PER_AIRMON_MESH1965150	19/07/2022	13:07:00	33.9	1005.4	40.7
PER_AIRMON_MESH1965150	19/07/2022	13:08:00	33.9	1005	40.8
PER_AIRMON_MESH1965150	19/07/2022	13:09:00	34	1005	40.8
PER_AIRMON_MESH1965150	19/07/2022	13:10:00	34.1	1005.3	40.9
PER_AIRMON_MESH1965150	19/07/2022	13:11:00	34.1	1004.7	40.9
PER_AIRMON_MESH1965150	19/07/2022	13:12:00	34.1	1005.1	41
PER_AIRMON_MESH1965150	19/07/2022	13:13:00	33.9	1004.7	41.1
PER_AIRMON_MESH1965150	19/07/2022	13:14:00	33.4	1004.5	41.1
PER_AIRMON_MESH1965150	19/07/2022	13:15:00	33.4	1004.7	41.2
PER_AIRMON_MESH1965150	19/07/2022	13:16:00	33.6	1005.1	41.3
PER_AIRMON_MESH1965150	19/07/2022	13:17:00	33.7	1005	41.3
PER_AIRMON_MESH1965150	19/07/2022	13:18:00	33.5	1006	41.4
PER_AIRMON_MESH1965150	19/07/2022	13:19:00	33.4	1005.5	41.4
PER_AIRMON_MESH1965150	19/07/2022	13:20:00	33.4	1005.4	41.5
PER_AIRMON_MESH1965150	19/07/2022	13:21:00	33.2	1005.3	41.6
PER_AIRMON_MESH1965150	19/07/2022	13:22:00	32.8	1005.2	41.6
PER_AIRMON_MESH1965150	19/07/2022	13:23:00	32.7	1004.7	41.7
PER_AIRMON_MESH1965150	19/07/2022	13:24:00	33	1005.1	41.8
PER_AIRMON_MESH1965150	19/07/2022	13:25:00	33.1	1004.9	41.8
PER_AIRMON_MESH1965150	19/07/2022	13:26:00	32.9	1005.8	41.9
PER_AIRMON_MESH1965150	19/07/2022	13:27:00	32.9	1004.2	41.9
PER_AIRMON_MESH1965150	19/07/2022	13:28:00	32.2	1004.2	42
PER_AIRMON_MESH1965150	19/07/2022	13:29:00	31.8	1003.9	42.1
PER_AIRMON_MESH1965150	19/07/2022	13:30:00	31.7	1004.7	42.1
PER_AIRMON_MESH1965150	19/07/2022	13:31:00	32.5	1004.2	42.1
PER_AIRMON_MESH1965150	19/07/2022	13:32:00	34.5	1004.7	42.2
PER_AIRMON_MESH1965150	19/07/2022	13:33:00	34.4	1004.2	42.2
PER_AIRMON_MESH1965150	19/07/2022	13:34:00	33.7	1005.1	42.3
PER_AIRMON_MESH1965150	19/07/2022	13:35:00	33.8	1005.6	42.4
PER_AIRMON_MESH1965150	19/07/2022	13:36:00	33.8	1004.9	42.5
PER_AIRMON_MESH1965150	19/07/2022	13:37:00	33.4	1004.6	42.5
PER_AIRMON_MESH1965150	19/07/2022	13:38:00	32.9	1005.1	42.6
PER_AIRMON_MESH1965150	19/07/2022	13:39:00	32.8	1004.4	42.7
PER_AIRMON_MESH1965150	19/07/2022	13:40:00	32.6	1004.5	42.8
PER_AIRMON_MESH1965150	19/07/2022	13:41:00	32.6	1004.5	42.8
PER_AIRMON_MESH1965150	19/07/2022	13:42:00	32.4	1004	42.9
PER_AIRMON_MESH1965150	19/07/2022	13:43:00	32.2	1005.1	42.9
PER_AIRMON_MESH1965150	19/07/2022	13:44:00	32	1005.1	43
PER_AIRMON_MESH1965150	19/07/2022	13:45:00	31.9	1004.4	43.1
PER_AIRMON_MESH1965150	19/07/2022	13:46:00	32.1	1005	43.1
PER_AIRMON_MESH1965150	19/07/2022	13:47:00	32.1	1004.5	43.2
PER_AIRMON_MESH1965150	19/07/2022	13:48:00	32.2	1004.1	43.2
PER_AIRMON_MESH1965150	19/07/2022	13:49:00	32.5	1003.9	43.3
PER_AIRMON_MESH1965150	19/07/2022	13:50:00	32.5	1005	43.4
PER_AIRMON_MESH1965150	19/07/2022	13:51:00	32.3	1004.4	43.4
PER_AIRMON_MESH1965150	19/07/2022	13:52:00	32.5	1004.2	43.5
PER_AIRMON_MESH1965150	19/07/2022	13:53:00	31.8	1003.3	43.5
PER_AIRMON_MESH1965150	19/07/2022	13:54:00	32.1	1003.6	43.6
PER_AIRMON_MESH1965150	19/07/2022	13:55:00	32.8	1003.8	43.7
PER_AIRMON_MESH1965150	19/07/2022	13:56:00	33	1003.7	43.7
PER_AIRMON_MESH1965150	19/07/2022	13:57:00	32.7	1004.5	43.8
PER_AIRMON_MESH1965150	19/07/2022	13:58:00	31.7	1003.5	43.9
PER_AIRMON_MESH1965150	19/07/2022	13:59:00	31.7	1003.8	43.9
PER_AIRMON_MESH1965150	19/07/2022	14:00:00	31.9	1004.2	44
PER_AIRMON_MESH1965150	19/07/2022	14:01:00	32.3	1004.3	44.1
PER_AIRMON_MESH1965150	19/07/2022	14:02:00	32.1	1004.8	44.2
PER_AIRMON_MESH1965150	19/07/2022	14:03:00	31.6	1005.2	44.3
PER_AIRMON_MESH1965150	19/07/2022	14:04:00	31.5	1004.8	44.3
PER_AIRMON_MESH1965150	19/07/2022	14:05:00	31	1004.9	44.4
PER_AIRMON_MESH1965150	19/07/2022	14:06:00	30.9	1004.4	44.5
PER_AIRMON_MESH1965150	19/07/2022	14:07:00	30.8	1004.2	44.6
PER_AIRMON_MESH1965150	19/07/2022	14:08:00	29.8	1004.5	44.6
PER_AIRMON_MESH1965150	19/07/2022	14:09:00	29.9	1004.9	44.6
PER_AIRMON_MESH1965150	19/07/2022	14:10:00	29.9	1005	44.7
PER_AIRMON_MESH1965150	19/07/2022	14:11:00	30	1004.4	44.7
PER_AIRMON_MESH1965150	19/07/2022	14:12:00	30.6	1005.6	44.7
PER_AIRMON_MESH1965150	19/07/2022	14:13:00	30.2	1004.6	44.7
PER_AIRMON_MESH1965150	19/07/2022	14:14:00	30.3	1004.2	44.8
PER_AIRMON_MESH1965150	19/07/2022	14:15:00	30.9	1003.5	44.8
PER_AIRMON_MESH1965150	19/07/2022	14:16:00	31	1004.3	44.8
PER_AIRMON_MESH1965150	19/07/2022	14:17:00	30.6	1003.9	44.9
PER_AIRMON_MESH1965150	19/07/2022	14:18:00	30.3	1003.9	44.9
PER_AIRMON_MESH1965150	19/07/2022	14:19:00	30.6	1004.7	45
PER_AIRMON_MESH1965150	19/07/2022	14:20:00	30.5	1004.5	45
PER_AIRMON_MESH1965150	19/07/2022	14:21:00	30.8	1004	45
PER_AIRMON_MESH1965150	19/07/2022	14:22:00	30.8	1004.2	45.1
PER_AIRMON_MESH1965150	19/07/2022	14:23:00	30.2	1004	45.1
PER_AIRMON_MESH1965150	19/07/2022	14:24:00	30	1004.2	45.2
PER_AIRMON_MESH1965150	19/07/2022	14:25:00	29.8	1004.4	45.2
PER_AIRMON_MESH1965150	19/07/2022	14:26:00	29.9	1004.2	45.2
PER_AIRMON_MESH1965150	19/07/2022	14:27:00	30	1004.3	45.3
PER_AIRMON_MESH1965150	19/07/2022	14:28:00	30	1004.8	45.3
PER_AIRMON_MESH1965150	19/07/2022	14:29:00	29.6	1004.5	45.3
PER_AIRMON_MESH1965150	19/07/2022	14:30:00	30.1	1004.7	45.3
PER_AIRMON_MESH1965150	19/07/2022	14:31:00	30.7	1004.6	45.4
PER_AIRMON_MESH1965150	19/07/2022	14:32:00	30.3	1005.3	45.4
PER_AIRMON_MESH1965150	19/07/2022	14:33:00	30.2	1004.8	45.5
PER_AIRMON_MESH1965150	19/07/2022	14:34:00	29.3	1005.1	45.5
PER_AIRMON_MESH1965150	19/07/2022	14:35:00	28.3	1005.6	45.5
PER_AIRMON_MESH1965150	19/07/2022	14:36:00	28	1005.3	45.6
PER_AIRMON_MESH1965150	19/07/2022	14:37:00	28	1005.1	45.6
PER_AIRMON_MESH1965150	19/07/2022	14:38:00	27.8	1005.3	45.6
PER_AIRMON_MESH1965150	19/07/2022	14:39:00	27.7	1005.1	45.5
PER_AIRMON_MESH1965150	19/07/2022	14:40:00	27.5	1005.1	45.5
PER_AIRMON_MESH1965150	19/07/2022	14:41:00	27.6	1005.3	45.5
PER_AIRMON_MESH1965150	19/07/2022	14:42:00	27.6	1004.9	45.4
PER_AIRMON_MESH1965150	19/07/2022	14:43:00	27.6	1004.5	45.4
PER_AIRMON_MESH1965150	19/07/2022	14:44:00	27.5	1005	45.3
PER_AIRMON_MESH1965150	19/07/2022	14:45:00	27.3	1005.2	45.3
PER_AIRMON_MESH1965150	19/07/2022	14:46:00	27.4	1005	45.2
PER_AIRMON_MESH1965150	19/07/2022	14:47:00	27.1	1004.4	45.2
PER_AIRMON_MESH1965150	19/07/2022	14:48:00	27.3	1004.6	45.1
PER_AIRMON_MESH1965150	19/07/2022	14:49:00	27.4	1004.8	45
PER_AIRMON_MESH1965150	19/07/2022	14:50:00	27.4	1004.7	45
PER_AIRMON_MESH1965150	19/07/2022	14:51:00	27.5	1004.3	44.9
PER_AIRMON_MESH1965150	19/07/2022	14:52:00	27.3	1004.2	44.8
PER_AIRMON_MESH1965150	19/07/2022	14:53:00	27.7	1004.4	44.8
PER_AIRMON_MESH1965150	19/07/2022	14:54:00	28.1	1004.5	44.7
PER_AIRMON_MESH1965150	19/07/2022	14:55:00	27.9	1003.8	44.6
PER_AIRMON_MESH1965150	19/07/2022	14:56:00	27.9	1004.4	44.6
PER_AIRMON_MESH1965150	19/07/2022	14:57:00	27.9	1003.9	44.5
PER_AIRMON_MESH1965150	19/07/2022	14:58:00	28	1004.7	44.5
PER_AIRMON_MESH1965150	19/07/2022	14:59:00	28.3	1003.5	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:00:00	28.9	1004.4	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:01:00	29.1	1004.1	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:02:00	29.1	1003.8	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:03:00	29	1004.1	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:04:00	29.1	1003.7	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:05:00	28.7	1003.9	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:06:00	28.5	1003.7	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:07:00	28.3	1003.7	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:08:00	28.7	1003.9	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:09:00	29.2	1003.8	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:10:00	29.6	1003.4	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:11:00	29.7	1003.2	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:12:00	29.3	1004.1	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:13:00	28.8	1003.2	44.4
PER_AIRMON_MESH1965150	19/07/2022	15:14:00	28.5	1004.4	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:15:00	28.7	1003.6	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:16:00	28.8	1003.2	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:17:00	28.9	1003.6	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:18:00	28.7	1003.6	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:19:00	28.6	1003.6	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:20:00	28.7	1003.6	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:21:00	28.7	1003.2	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:22:00	28.6	1003.8	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:23:00	28.7	1003.7	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:24:00	29.4	1003.4	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:25:00	30	1004.1	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:26:00	30	1003.7	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:27:00	30	1003.7	44.5
PER_AIRMON_MESH1965150	19/07/2022	15:28:00	29.9	1004.2	44.6
PER_AIRMON_MESH1965150	19/07/2022	15:29:00	29.7	1003.6	44.6
PER_AIRMON_MESH1965150	19/07/2022	15:30:00	30	1003.8	44.6
PER_AIRMON_MESH1965150	19/07/2022	15:31:00	29.9	1003.8	44.7
PER_AIRMON_MESH1965150	19/07/2022	15:32:00	30.7	1003.4	44.7
PER_AIRMON_MESH1965150	19/07/2022	15:33:00	30.8	1004.6	44.8
PER_AIRMON_MESH1965150	19/07/2022	15:34:00	30.9	1004	44.8
PER_AIRMON_MESH1965150	19/07/2022	15:35:00	30.8	1004.2	44.9
PER_AIRMON_MESH1965150	19/07/2022	15:36:00	30.7	1004.1	45
PER_AIRMON_MESH1965150	19/07/2022	15:37:00	30.6	1004.4	45.1
PER_AIRMON_MESH1965150	19/07/2022	15:38:00	30.1	1004.5	45.1
PER_AIRMON_MESH1965150	19/07/2022	15:39:00	29.6	1004.2	45.2
PER_AIRMON_MESH1965150	19/07/2022	15:40:00	29.6	1004.2	45.2
PER_AIRMON_MESH1965150	19/07/2022	15:41:00	29.5	1004.4	45.3
PER_AIRMON_MESH1965150	19/07/2022	15:42:00	29.5	1004.6	45.3
PER_AIRMON_MESH1965150	19/07/2022	15:43:00	29.2	1004.3	45.4
PER_AIRMON_MESH1965150	19/07/2022	15:44:00	29.4	1004.7	45.4
PER_AIRMON_MESH1965150	19/07/2022	15:45:00	29.2	1003.9	45.5
PER_AIRMON_MESH1965150	19/07/2022	15:46:00	28.7	1004.3	45.5
PER_AIRMON_MESH1965150	19/07/2022	15:47:00	28.4	1005.1	45.6
PER_AIRMON_MESH1965150	19/07/2022	15:48:00	28.8	1003.7	45.6
PER_AIRMON_MESH1965150	19/07/2022	15:49:00	28.5	1004.3	45.7
PER_AIRMON_MESH1965150	19/07/2022	15:50:00	28.7	1004.4	45.7
PER_AIRMON_MESH1965150	19/07/2022	15:51:00	28.5	1004.4	45.7
PER_AIRMON_MESH1965150	19/07/2022	15:52:00	28.5	1003.8	45.6
PER_AIRMON_MESH1965150	19/07/2022	15:53:00	28.9	1004.4	45.6
PER_AIRMON_MESH1965150	19/07/2022	15:54:00	28.7	1005.4	45.5
PER_AIRMON_MESH1965150	19/07/2022	15:55:00	28.6	1004.5	45.5
PER_AIRMON_MESH1965150	19/07/2022	15:56:00	28.7	1004.3	45.4
PER_AIRMON_MESH1965150	19/07/2022	15:57:00	28.9	1004.1	45.3
PER_AIRMON_MESH1965150	19/07/2022	15:58:00	29	1004.5	45.2
PER_AIRMON_MESH1965150	19/07/2022	15:59:00	29	1004.1	45.1
PER_AIRMON_MESH1965150	19/07/2022	16:00:00	29.1	1004.2	45
PER_AIRMON_MESH1965150	19/07/2022	16:01:00	29.3	1004.3	44.9
PER_AIRMON_MESH1965150	19/07/2022	16:02:00	29.7	1004.3	44.8
PER_AIRMON_MESH1965150	19/07/2022	16:03:00	29.7	1004.1	44.8
PER_AIRMON_MESH1965150	19/07/2022	16:04:00	29.6	1004.3	44.7
PER_AIRMON_MESH1965150	19/07/2022	16:05:00	29.5	1003.4	44.6
PER_AIRMON_MESH1965150	19/07/2022	16:06:00	29.7	1003.5	44.5
PER_AIRMON_MESH1965150	19/07/2022	16:07:00	29.6	1003.5	44.3
PER_AIRMON_MESH1965150	19/07/2022	16:08:00	29.8	1004.3	44.3
PER_AIRMON_MESH1965150	19/07/2022	16:09:00	30	1003.5	44.2
PER_AIRMON_MESH1965150	19/07/2022	16:10:00	30.5	1003.8	44.1
PER_AIRMON_MESH1965150	19/07/2022	16:11:00	30.7	1004.1	44
PER_AIRMON_MESH1965150	19/07/2022	16:12:00	30.8	1004	43.9
